age	sex	marst	healthins	educ	hrswork	incwage	inctotal	uscit	cow	typehealthins
30	0	0	0	16	40	25000	25000	0	0	0
34	0	1	0	16	40	25000	25000	0	0	0
27	0	1	0	15	40	25000	25000	1	0	0
55	1	0	0	16	40	25000	25000	0	0	0
22	0	0	1	21	50	25000	25000	0	0	1
27	0	1	1	9	40	25000	25000	0	0	1
32	0	0	1	16	40	25000	25000	0	0	1
35	0	1	1	12	40	25000	25000	0	0	1
37	1	0	1	16	40	25000	25000	1	0	1
21	0	0	1	19	40	25000	25000	1	0	1
47	1	1	1	16	40	25000	25000	1	0	1
53	1	1	1	23	40	25000	27000	1	1	1
47	1	1	0	19	35	25000	25000	1	0	0
35	0	1	1	17	70	25000	27400	1	0	1
55	1	0	1	13	40	25000	25000	1	0	1
62	1	0	0	19	38	25100	25100	1	0	0
35	1	0	0	20	37	25100	25100	1	1	0
50	0	1	1	19	36	25100	36700	1	0	2
58	1	1	1	16	29	25100	25100	1	0	1
30	1	1	1	19	42	25200	25200	1	0	1
51	1	1	1	16	40	25200	25200	1	0	1
57	1	0	1	17	50	25200	25200	1	0	1
62	1	1	1	16	37	25200	25200	1	0	1
66	1	1	1	20	23	25200	31800	1	0	1
26	0	0	1	19	50	25200	25200	1	0	1
25	1	0	1	16	40	25300	26300	1	0	1
25	1	0	1	16	40	25300	26300	1	0	1
51	1	0	1	20	40	25300	25300	1	0	1
54	1	1	1	16	40	25300	25300	1	0	1
56	1	1	1	16	36	25300	25300	1	0	1
61	1	1	1	16	36	25300	25300	1	0	1
59	1	1	1	20	38	25300	25300	1	1	1
49	0	1	1	20	40	25300	25400	1	0	1
50	0	0	1	17	40	25300	25300	1	0	1
46	0	1	1	21	38	25300	25300	1	2	1
24	1	0	0	19	35	25400	26120	1	0	0
39	1	1	1	21	40	25400	25400	1	0	1
46	1	1	1	17	40	25400	27700	1	0	1
57	0	1	1	16	40	25400	25400	1	0	1
29	0	0	1	20	16	25400	34500	1	0	1
20	1	0	1	12	40	25500	25500	1	0	2
34	1	0	1	21	45	25500	28500	1	1	2
26	1	0	1	19	40	25500	25500	1	0	1
29	1	0	1	17	40	25500	25500	1	0	1
40	1	1	1	20	35	25500	30700	1	0	1
41	1	1	1	16	30	25500	25500	1	0	1
56	1	0	1	13	38	25500	25500	1	0	1
61	1	1	1	18	44	25500	25600	1	0	1
37	1	1	1	18	35	25500	25500	1	2	1
74	0	1	1	21	20	25500	47000	1	0	1
72	0	1	1	16	40	25500	58900	1	1	1
28	1	0	1	21	35	25600	25600	1	0	1
29	1	1	1	16	40	25600	25600	1	0	1
52	1	1	1	19	40	25600	25600	1	0	1
56	1	1	1	16	40	25600	26230	1	0	1
46	0	0	1	18	40	25600	25600	1	0	1
20	0	0	1	16	40	25700	25700	1	0	1
22	0	0	1	16	40	25700	25700	1	0	1
52	1	1	1	16	36	25700	25700	1	0	1
54	1	1	1	16	50	25700	32900	1	0	1
22	0	1	1	16	40	25700	25700	1	2	1
51	1	1	1	18	36	25700	44700	1	0	1
43	1	1	1	13	40	25800	25800	1	0	2
28	0	1	1	19	37	25800	25800	1	2	1
26	1	1	1	21	40	25800	29400	0	1	1
50	1	0	1	16	37	25900	25900	1	0	1
54	1	1	1	16	40	25900	25900	1	0	1
55	1	1	1	22	50	25900	25920	1	1	1
42	0	1	1	20	35	25900	25900	1	2	1
64	1	1	1	20	40	25900	25980	1	2	1
67	0	1	1	21	35	25900	41000	1	0	1
20	0	0	0	16	40	26000	26000	0	0	0
39	0	1	0	12	12	26000	26000	0	0	0
26	0	1	0	12	30	26000	26000	1	0	0
20	0	0	0	14	44	26000	26000	1	0	0
22	0	0	0	19	72	26000	26000	1	0	0
23	1	1	0	21	40	26000	26000	1	0	0
27	0	0	0	16	40	26000	26000	1	0	0
31	0	1	0	16	45	26000	26000	1	0	0
31	0	0	0	20	50	26000	26000	1	0	0
35	0	1	0	16	45	26000	26000	1	0	0
39	0	0	0	16	50	26000	26000	1	0	0
39	1	0	0	18	32	26000	26000	1	0	0
40	0	0	0	21	45	26000	26000	1	0	0
41	0	0	0	19	40	26000	26000	1	0	0
48	1	1	0	16	40	26000	26000	1	0	0
54	0	0	0	13	45	26000	27000	1	0	0
55	1	1	0	16	36	26000	27400	1	0	0
64	0	1	0	16	40	26000	26000	1	0	0
47	0	1	0	11	60	26000	42000	1	3	0
47	0	0	0	20	50	26000	18900	1	3	0
57	1	1	0	18	40	26000	26000	1	0	0
53	0	1	0	18	40	26000	26000	1	2	0
53	1	1	0	13	40	26000	26000	1	1	0
28	0	1	1	18	40	26000	26000	1	0	2
29	0	0	1	16	45	26000	26000	1	0	2
38	0	1	1	16	40	26000	26060	1	0	2
40	1	1	1	20	35	26000	30970	1	0	2
48	1	0	1	20	15	26000	31900	1	0	2
67	1	0	1	13	40	26000	35000	1	0	2
69	0	1	1	19	13	26000	51500	1	1	2
73	0	1	1	18	23	26000	47200	1	0	2
18	0	0	1	14	40	26000	26000	0	0	1
52	1	1	1	20	40	26000	26000	0	0	1
41	1	1	1	20	40	26000	26000	1	0	1
51	1	1	1	16	40	26000	26000	1	0	1
64	1	1	1	9	42	26000	26000	1	0	1
19	1	0	1	16	40	26000	26000	1	0	1
20	1	1	1	16	40	26000	26000	1	0	1
20	0	0	1	19	42	26000	26000	1	0	1
21	0	0	1	16	40	26000	26000	1	0	1
21	0	0	1	16	46	26000	26000	1	0	1
21	1	0	1	19	15	26000	26000	1	0	1
22	0	0	1	16	40	26000	26000	1	0	1
22	0	0	1	16	45	26000	26000	1	0	1
22	0	0	1	17	40	26000	26000	1	0	1
22	0	0	1	19	45	26000	26004	1	0	1
22	0	0	1	20	45	26000	26000	1	0	1
23	1	1	1	16	40	26000	26000	1	0	1
23	0	0	1	18	45	26000	26000	1	0	1
24	1	0	1	16	47	26000	26000	1	0	1
24	0	1	1	19	40	26000	26050	1	0	1
24	1	0	1	19	55	26000	26000	1	0	1
24	0	0	1	19	40	26000	26000	1	0	1
24	1	1	1	20	38	26000	26000	1	0	1
24	1	0	1	20	38	26000	26000	1	0	1
24	1	1	1	21	40	26000	26000	1	0	1
25	0	0	1	16	45	26000	26000	1	0	1
25	1	0	1	19	50	26000	26000	1	0	1
25	0	0	1	19	45	26000	26000	1	0	1
25	1	0	1	20	40	26000	26000	1	0	1
25	0	0	1	20	24	26000	26000	1	0	1
26	1	1	1	16	40	26000	26000	1	0	1
26	0	0	1	20	35	26000	26000	1	0	1
26	0	0	1	20	32	26000	26000	1	0	1
26	0	0	1	21	40	26000	26000	1	0	1
26	0	0	1	21	40	26000	26000	1	0	1
27	1	1	1	16	40	26000	26000	1	0	1
27	1	1	1	19	40	26000	26000	1	0	1
27	0	0	1	19	40	26000	26000	1	0	1
27	1	1	1	20	38	26000	26000	1	0	1
27	0	0	1	20	40	26000	26000	1	0	1
27	1	1	1	21	40	26000	26000	1	0	1
28	0	0	1	18	42	26000	26000	1	0	1
28	1	0	1	19	40	26000	29500	1	0	1
28	1	0	1	19	40	26000	26000	1	0	1
28	1	1	1	21	40	26000	26000	1	0	1
28	0	1	1	22	20	26000	26000	1	0	1
29	1	0	1	16	40	26000	26000	1	0	1
29	0	1	1	18	40	26000	26000	1	0	1
29	1	1	1	18	40	26000	30600	1	0	1
29	0	1	1	19	39	26000	26000	1	0	1
30	1	1	1	19	35	26000	26000	1	0	1
30	0	0	1	20	40	26000	26000	1	0	1
30	1	0	1	20	40	26000	26000	1	0	1
31	0	1	1	16	40	26000	26000	1	0	1
31	1	0	1	17	40	26000	26000	1	0	1
32	1	1	1	16	40	26000	26000	1	0	1
32	0	0	1	16	55	26000	26000	1	0	1
32	1	1	1	19	40	26000	26000	1	0	1
33	0	0	1	19	40	26000	26000	1	0	1
34	0	1	1	16	48	26000	26000	1	0	1
34	0	0	1	19	49	26000	26000	1	0	1
34	1	1	1	21	50	26000	26000	1	0	1
35	0	1	1	16	40	26000	26000	1	0	1
36	1	1	1	20	40	26000	26000	1	0	1
37	1	1	1	19	40	26000	26000	1	0	1
37	0	0	1	19	45	26000	26000	1	0	1
38	0	0	1	16	40	26000	26000	1	0	1
38	0	0	1	16	40	26000	26000	1	0	1
38	0	0	1	18	40	26000	26000	1	0	1
40	0	0	1	16	40	26000	36000	1	0	1
41	0	0	1	16	40	26000	26010	1	0	1
42	1	1	1	16	25	26000	34000	1	0	1
42	1	0	1	19	40	26000	26000	1	0	1
43	1	0	1	19	44	26000	26000	1	0	1
43	1	0	1	19	60	26000	26000	1	0	1
44	1	1	1	21	46	26000	26000	1	0	1
45	0	1	1	16	40	26000	26000	1	0	1
45	0	0	1	16	45	26000	26000	1	0	1
45	0	0	1	16	50	26000	26000	1	0	1
45	1	1	1	18	32	26000	28000	1	0	1
45	0	1	1	19	40	26000	26000	1	0	1
46	1	1	1	16	40	26000	26000	1	0	1
46	0	0	1	16	40	26000	26000	1	0	1
46	1	0	1	17	40	26000	26000	1	0	1
46	1	1	1	19	40	26000	26000	1	0	1
46	1	1	1	19	40	26000	26000	1	0	1
46	0	0	1	20	45	26000	26000	1	0	1
46	1	0	1	21	38	26000	26000	1	0	1
46	1	0	1	21	36	26000	28000	1	0	1
47	0	0	1	16	40	26000	26000	1	0	1
48	0	0	1	16	40	26000	26000	1	0	1
48	0	1	1	17	40	26000	26000	1	0	1
48	0	1	1	19	43	26000	26000	1	0	1
48	1	1	1	21	35	26000	26000	1	0	1
49	0	1	1	16	40	26000	26000	1	0	1
49	0	1	1	17	40	26000	26040	1	0	1
49	1	0	1	18	40	26000	26200	1	0	1
49	1	1	1	19	40	26000	26000	1	0	1
50	1	1	1	16	40	26000	26000	1	0	1
50	1	1	1	16	40	26000	26000	1	0	1
50	1	0	1	16	40	26000	26000	1	0	1
50	0	1	1	19	45	26000	26000	1	0	1
50	1	1	1	21	40	26000	26000	1	0	1
51	1	0	1	16	40	26000	26000	1	0	1
51	0	0	1	16	50	26000	26000	1	0	1
51	1	1	1	20	36	26000	26000	1	0	1
52	1	1	1	16	30	26000	26920	1	0	1
52	1	1	1	16	40	26000	26000	1	0	1
52	1	1	1	20	36	26000	26000	1	0	1
53	1	1	1	16	20	26000	26000	1	0	1
53	0	1	1	16	40	26000	26000	1	0	1
53	1	1	1	16	40	26000	26000	1	0	1
53	1	1	1	19	35	26000	26000	1	0	1
53	1	0	1	19	40	26000	26000	1	0	1
54	0	0	1	13	40	26000	26000	1	0	1
54	1	1	1	17	32	26000	26000	1	0	1
54	0	1	1	21	40	26000	29000	1	0	1
55	1	1	1	11	40	26000	27100	1	0	1
55	1	1	1	16	40	26000	26000	1	0	1
55	1	0	1	16	40	26000	26000	1	0	1
56	0	0	1	14	40	26000	26000	1	0	1
56	1	1	1	16	40	26000	26000	1	0	1
56	0	1	1	16	40	26000	26000	1	0	1
56	1	1	1	16	40	26000	26000	1	0	1
56	0	1	1	17	30	26000	26000	1	0	1
56	0	0	1	17	40	26000	26000	1	0	1
56	0	0	1	18	40	26000	27500	1	0	1
56	1	0	1	18	45	26000	26000	1	0	1
56	1	1	1	20	35	26000	26000	1	0	1
57	0	1	1	16	40	26000	26000	1	0	1
57	1	1	1	17	40	26000	26000	1	0	1
57	1	1	1	18	40	26000	26000	1	0	1
57	0	1	1	19	40	26000	26000	1	0	1
58	1	1	1	19	32	26000	26000	1	0	1
58	1	1	1	20	38	26000	26000	1	0	1
59	1	1	1	16	40	26000	26000	1	0	1
59	1	0	1	16	50	26000	26000	1	0	1
59	0	1	1	18	40	26000	26000	1	0	1
59	1	0	1	18	40	26000	30800	1	0	1
59	1	1	1	20	36	26000	26000	1	0	1
60	0	1	1	16	40	26000	26000	1	0	1
60	0	1	1	17	40	26000	26000	1	0	1
61	1	1	1	13	38	26000	26000	1	0	1
61	0	1	1	13	40	26000	26000	1	0	1
61	1	1	1	16	40	26000	31400	1	0	1
61	0	1	1	17	40	26000	26000	1	0	1
61	1	0	1	19	32	26000	26000	1	0	1
64	1	1	1	16	40	26000	26000	1	0	1
64	0	0	1	18	40	26000	26000	1	0	1
62	1	0	1	20	60	26000	26000	1	1	1
21	0	0	1	19	40	26000	40000	1	1	1
25	0	0	1	21	29	26000	26000	1	1	1
26	1	1	1	20	40	26000	26000	1	1	1
27	1	1	1	16	44	26000	26000	1	1	1
29	1	0	1	21	40	26000	26000	1	1	1
30	1	1	1	23	40	26000	26000	1	1	1
37	1	1	1	16	40	26000	26000	1	1	1
39	1	1	1	21	16	26000	26000	1	1	1
40	0	0	1	21	45	26000	26000	1	1	1
43	1	0	1	19	35	26000	26000	1	1	1
46	1	1	1	19	30	26000	26000	1	1	1
50	0	0	1	22	40	26000	26000	1	1	1
50	0	0	1	22	40	26000	26000	1	1	1
50	0	0	1	22	40	26000	26000	1	1	1
53	0	0	1	20	40	26000	26000	1	1	1
55	1	0	1	18	32	26000	26000	1	1	1
61	1	0	1	16	40	26000	26000	1	1	1
63	1	1	1	18	40	26000	26000	1	1	1
49	0	1	1	11	40	26000	26000	0	2	1
28	1	1	1	20	37	26000	26000	1	2	1
31	1	1	1	18	24	26000	26000	1	2	1
33	0	1	1	16	40	26000	26000	1	2	1
33	1	1	1	19	40	26000	27600	1	2	1
38	1	1	1	19	40	26000	26000	1	2	1
58	1	1	1	20	40	26000	26000	1	2	1
58	1	1	1	20	36	26000	32000	1	2	1
61	1	1	1	20	40	26000	26000	1	2	1
51	1	1	1	20	37	26000	26000	1	2	1
32	1	1	1	21	38	26000	26000	1	2	1
35	1	0	1	22	40	26000	26000	1	2	1
38	0	1	1	21	43	26000	26000	1	2	1
43	1	0	1	19	45	26000	26000	1	2	1
43	0	1	1	22	43	26000	26000	1	2	1
44	1	1	1	16	38	26000	46000	1	2	1
45	1	1	1	18	40	26000	26000	1	2	1
59	1	1	1	17	37	26000	26000	1	2	1
29	0	1	1	19	60	26000	26000	1	3	1
43	0	1	1	20	60	26000	26000	1	3	1
55	0	1	1	16	40	26000	26000	1	3	1
58	1	1	1	18	25	26000	36000	1	3	1
22	1	0	1	21	35	26000	26000	1	0	1
28	1	1	1	19	24	26000	26000	1	0	1
35	1	1	1	19	40	26000	26000	1	0	1
38	0	0	1	18	40	26000	28400	1	0	1
52	0	1	1	16	60	26000	26000	1	0	1
55	1	0	1	19	50	26000	26000	1	0	1
56	0	0	1	16	40	26000	26000	1	0	1
56	0	0	1	16	50	26000	26000	1	0	1
59	0	0	1	14	45	26000	26000	1	0	1
60	1	1	1	17	40	26000	26000	1	0	1
40	1	0	1	16	40	26000	26000	1	1	1
49	0	1	1	21	39	26000	26000	1	2	1
62	1	1	1	16	40	26000	26000	1	2	1
47	0	1	1	9	40	26000	26000	1	0	1
22	1	1	1	16	48	26000	26000	1	0	1
27	0	0	1	16	30	26000	21700	1	0	1
39	0	0	1	16	42	26000	30000	1	0	1
55	1	0	1	18	40	26000	26000	1	0	1
23	1	0	1	16	40	26000	26000	1	0	1
24	0	1	1	16	40	26000	26000	1	0	1
32	0	1	1	16	40	26000	26000	1	0	1
44	1	0	1	20	30	26000	26000	1	0	1
61	0	0	1	16	40	26000	28000	1	0	1
64	0	1	1	16	40	26000	31500	1	0	1
65	1	0	1	17	40	26000	35000	1	0	1
66	1	1	1	19	40	26000	28500	1	0	1
69	1	1	1	16	40	26000	35900	1	0	1
74	0	0	1	18	40	26000	39000	1	0	1
31	1	0	1	19	40	26000	27400	1	1	1
72	0	0	1	22	40	26000	33500	1	1	1
30	0	1	0	18	40	26000	26000	1	1	0
47	1	0	1	22	27	26000	26000	1	1	2
36	1	0	1	19	40	26000	26000	1	0	1
37	0	0	1	17	40	26000	26000	1	0	1
51	1	0	1	16	39	26000	26000	1	0	1
55	0	1	1	13	40	26000	26000	1	0	1
30	0	0	1	16	49	26000	26000	1	1	1
34	0	0	1	16	37	26000	26000	1	2	1
55	1	1	1	18	40	26000	26000	1	2	1
41	1	0	1	16	37	26000	26000	1	2	1
52	0	1	1	18	38	26000	26000	1	0	1
63	1	1	1	14	42	26000	26000	1	0	1
60	0	0	1	10	45	26000	26000	1	0	1
21	0	0	1	15	20	26000	26000	0	2	1
22	0	0	1	22	20	26000	26000	0	2	1
28	0	0	0	14	40	26000	26000	0	0	0
21	0	1	0	18	40	26000	26000	1	0	0
31	0	1	1	17	40	26000	26000	1	0	2
21	0	0	1	16	40	26000	26000	0	0	1
57	1	1	1	9	40	26000	26000	0	0	1
20	0	0	1	18	60	26000	26000	1	0	1
32	1	0	1	21	50	26000	26000	1	0	1
24	1	0	1	20	32	26000	26000	1	0	1
30	0	0	1	15	40	26000	26000	1	0	1
54	1	0	1	19	45	26000	26000	1	2	1
20	1	0	1	19	37	26000	26000	1	2	2
24	1	0	1	19	40	26000	26000	1	0	1
55	1	1	1	16	40	26000	26050	1	0	1
43	0	1	1	22	45	26100	46830	1	1	1
56	1	1	1	19	40	26100	26100	1	1	1
30	0	0	1	19	40	26100	27700	1	0	1
30	1	0	0	16	40	26200	30200	1	0	0
33	1	0	0	21	35	26200	26200	1	0	0
34	0	0	0	16	42	26200	26200	1	0	0
24	1	1	1	16	35	26200	26200	1	0	2
25	1	0	1	20	35	26200	26200	1	0	1
41	0	0	1	15	39	26200	26200	1	0	1
42	1	1	1	16	40	26200	26200	1	0	1
61	1	1	1	16	40	26200	30200	1	0	1
62	1	1	1	16	40	26200	26200	1	0	1
40	1	1	1	16	35	26200	26200	1	2	1
29	0	0	1	16	38	26300	26300	1	0	1
30	1	1	1	21	40	26300	26300	1	0	1
47	0	0	1	15	40	26300	26300	1	0	1
49	0	1	1	14	40	26300	26300	1	0	1
52	1	1	1	17	50	26300	26300	1	0	1
57	1	1	1	21	30	26300	39000	1	0	1
39	1	1	1	19	40	26300	26300	1	2	1
65	1	0	1	18	40	26300	25300	1	2	1
40	1	0	1	19	42	26300	26300	1	0	1
26	0	0	0	19	48	26400	26400	1	0	0
32	0	0	0	18	48	26400	26400	1	0	0
36	1	1	1	16	32	26400	36000	1	0	2
30	0	0	1	21	40	26400	26400	1	0	1
38	0	1	1	16	40	26400	26400	1	0	1
44	1	1	1	13	40	26400	26400	1	0	1
56	1	1	1	18	40	26400	26400	1	0	1
58	1	1	1	16	40	26400	26400	1	0	1
58	1	1	1	16	40	26400	26400	1	1	1
60	1	1	1	20	40	26400	26400	1	2	1
48	1	1	1	19	45	26400	26400	1	2	1
66	0	1	1	18	50	26400	51400	1	3	1
50	0	1	1	16	25	26500	26500	1	0	2
63	1	0	1	20	40	26500	26500	1	0	1
34	0	1	1	20	40	26500	26500	1	0	1
47	1	1	1	16	32	26500	26500	1	0	1
51	0	0	1	21	40	26500	26500	1	0	1
55	1	1	1	16	40	26500	26500	1	0	1
61	1	1	1	19	36	26500	26500	1	0	1
61	0	1	1	20	40	26500	26500	1	0	1
27	1	1	1	20	40	26500	26500	1	1	1
22	0	0	1	21	40	26500	26500	0	0	1
43	1	0	1	21	40	26600	26600	1	0	1
56	1	0	1	20	40	26600	26600	1	0	1
57	1	1	1	16	40	26600	26600	1	0	1
46	0	0	1	16	16	26700	26700	1	0	2
50	1	0	1	19	52	26700	26700	1	0	1
59	0	1	1	17	45	26700	26700	1	0	1
64	0	1	1	16	40	26700	26700	1	0	1
39	1	1	1	20	40	26700	26700	0	1	1
45	1	1	1	20	35	26700	26700	1	1	1
36	1	1	1	14	40	26800	26800	1	0	1
45	1	1	1	18	40	26800	28200	1	0	1
58	1	1	1	16	45	26800	26800	1	0	1
68	1	1	1	14	32	26800	27640	1	0	1
63	1	1	0	19	38	26900	26900	1	0	0
27	0	1	1	14	40	26900	26900	1	0	1
35	1	1	1	16	40	26900	26900	1	0	1
57	1	1	1	16	40	26900	26900	1	0	1
58	1	1	1	19	38	26900	26940	1	0	1
59	0	1	1	21	40	26900	26900	1	2	1
63	1	1	1	16	38	26900	26900	1	0	1
71	0	1	1	16	40	26900	75900	1	3	1
51	1	0	1	18	40	26900	26900	1	0	1
33	1	0	0	9	40	27000	27000	0	0	0
58	0	0	0	21	78	27000	27000	0	0	0
26	0	0	0	16	30	27000	27000	1	0	0
26	0	0	0	16	36	27000	27000	1	0	0
27	1	0	0	16	52	27000	27000	1	0	0
37	1	0	0	23	25	27000	27000	1	0	0
39	1	0	0	21	40	27000	27000	1	0	0
41	0	0	0	20	40	27000	27000	1	0	0
42	0	1	0	21	32	27000	29100	1	0	0
43	0	0	0	17	40	27000	27000	1	0	0
45	0	0	0	16	40	27000	27000	1	0	0
47	0	1	0	15	40	27000	27000	1	0	0
54	1	0	0	16	45	27000	27000	1	0	0
54	1	0	0	16	40	27000	27000	1	0	0
58	1	1	0	13	25	27000	27000	1	2	0
22	0	1	0	21	40	27000	27000	1	2	0
36	1	0	0	16	34	27000	27000	1	2	0
53	1	0	0	19	50	27000	27000	1	3	0
31	0	0	0	16	48	27000	27000	1	0	0
26	1	0	1	18	40	27000	27000	1	0	2
27	1	0	1	22	30	27000	27000	1	0	2
40	1	0	1	15	40	27000	27000	1	0	2
51	1	0	1	20	35	27000	40000	1	0	2
60	0	1	1	20	40	27000	27000	1	0	2
33	1	1	1	16	20	27000	29000	1	2	2
63	0	0	1	13	40	27000	27000	1	2	2
22	0	1	1	16	40	27000	27000	0	0	1
49	1	1	1	16	48	27000	27000	0	0	1
51	1	0	1	16	38	27000	27000	0	0	1
25	0	1	1	16	40	27000	27000	1	0	1
30	1	0	1	15	45	27000	27000	1	0	1
33	1	1	1	20	40	27000	27000	1	0	1
44	1	0	1	22	40	27000	39000	1	0	1
19	0	0	1	16	50	27000	27000	1	0	1
20	0	0	1	15	40	27000	27000	1	0	1
22	0	0	1	17	40	27000	27000	1	0	1
22	1	1	1	20	40	27000	27000	1	0	1
24	0	0	1	15	40	27000	27000	1	0	1
24	0	1	1	18	40	27000	27000	1	0	1
25	1	0	1	21	45	27000	27000	1	0	1
26	1	1	1	21	37	27000	27000	1	0	1
26	1	1	1	21	50	27000	27000	1	0	1
27	0	1	1	16	40	27000	27000	1	0	1
27	0	0	1	16	50	27000	27000	1	0	1
27	1	0	1	16	38	27000	27000	1	0	1
27	0	0	1	19	40	27000	27001	1	0	1
27	1	1	1	20	40	27000	27000	1	0	1
27	1	0	1	20	40	27000	30804	1	0	1
28	0	0	1	21	60	27000	27000	1	0	1
28	1	0	1	21	45	27000	27000	1	0	1
29	1	1	1	19	40	27000	30860	1	0	1
31	0	0	1	16	40	27000	27000	1	0	1
31	1	0	1	18	60	27000	27000	1	0	1
32	0	0	1	16	40	27000	27000	1	0	1
32	1	0	1	19	40	27000	27000	1	0	1
32	1	1	1	21	35	27000	27000	1	0	1
33	1	0	1	21	20	27000	40000	1	0	1
34	0	1	1	19	40	27000	27000	1	0	1
34	1	1	1	19	40	27000	27000	1	0	1
34	1	1	1	19	45	27000	27000	1	0	1
35	1	0	1	20	52	27000	27000	1	0	1
36	1	0	1	20	40	27000	34500	1	0	1
37	0	0	1	15	40	27000	27000	1	0	1
37	1	1	1	20	40	27000	27000	1	0	1
38	1	1	1	20	40	27000	27000	1	0	1
39	0	1	1	16	55	27000	27000	1	0	1
39	1	0	1	16	40	27000	27000	1	0	1
39	1	1	1	19	40	27000	27000	1	0	1
40	0	1	1	16	55	27000	27000	1	0	1
40	1	0	1	17	40	27000	27500	1	0	1
40	1	1	1	20	40	27000	27000	1	0	1
40	0	1	1	20	40	27000	27000	1	0	1
41	1	1	1	16	38	27000	27000	1	0	1
41	1	0	1	20	40	27000	27000	1	0	1
42	1	1	1	16	40	27000	27000	1	0	1
42	1	1	1	18	45	27000	27000	1	0	1
42	1	0	1	19	45	27000	27000	1	0	1
43	0	0	1	21	45	27000	27000	1	0	1
44	1	1	1	16	40	27000	27000	1	0	1
44	1	1	1	20	57	27000	27000	1	0	1
45	1	0	1	13	40	27000	34000	1	0	1
45	1	0	1	16	45	27000	27000	1	0	1
47	1	1	1	20	40	27000	27000	1	0	1
48	0	1	1	18	45	27000	27000	1	0	1
48	0	0	1	19	43	27000	27000	1	0	1
49	1	1	1	16	45	27000	27000	1	0	1
49	1	0	1	18	40	27000	27000	1	0	1
49	0	1	1	21	40	27000	27400	1	0	1
50	1	0	1	15	40	27000	27000	1	0	1
50	1	1	1	16	40	27000	27000	1	0	1
50	0	1	1	16	40	27000	27000	1	0	1
50	1	1	1	20	40	27000	27000	1	0	1
51	1	1	1	16	40	27000	27000	1	0	1
51	1	1	1	18	45	27000	27000	1	0	1
51	1	1	1	21	22	27000	27000	1	0	1
52	0	1	1	16	50	27000	30500	1	0	1
52	0	1	1	16	40	27000	27000	1	0	1
52	0	1	1	18	45	27000	27000	1	0	1
53	1	0	1	12	40	27000	27000	1	0	1
53	1	0	1	13	40	27000	27000	1	0	1
53	1	1	1	16	40	27000	27000	1	0	1
53	1	1	1	17	40	27000	27000	1	0	1
53	1	0	1	17	40	27000	27000	1	0	1
54	0	0	1	16	40	27000	27000	1	0	1
55	0	1	1	15	45	27000	27000	1	0	1
55	0	1	1	16	40	27000	27000	1	0	1
55	1	1	1	16	43	27000	27000	1	0	1
55	1	1	1	16	40	27000	27000	1	0	1
55	1	0	1	16	40	27000	27000	1	0	1
55	0	1	1	18	40	27000	27000	1	0	1
56	1	1	1	16	40	27000	37000	1	0	1
56	1	0	1	20	38	27000	37000	1	0	1
57	1	0	1	16	56	27000	27000	1	0	1
57	1	1	1	19	34	27000	27000	1	0	1
58	1	1	1	16	40	27000	27000	1	0	1
60	1	1	1	11	50	27000	27000	1	0	1
60	0	1	1	15	40	27000	27000	1	0	1
60	1	0	1	20	40	27000	27000	1	0	1
61	1	1	1	16	40	27000	27000	1	0	1
61	1	1	1	21	27	27000	27020	1	0	1
62	0	1	1	16	40	27000	27000	1	0	1
62	1	0	1	16	40	27000	27000	1	0	1
62	0	0	1	16	36	27000	27000	1	0	1
62	0	1	1	17	40	27000	30600	1	0	1
62	1	1	1	19	36	27000	27000	1	0	1
62	0	0	1	19	45	27000	27050	1	0	1
62	1	0	1	20	40	27000	27000	1	0	1
64	1	1	1	16	50	27000	27000	1	0	1
65	0	1	1	20	40	27000	27000	1	0	1
21	1	0	1	19	40	27000	37000	1	1	1
24	1	0	1	21	40	27000	27000	1	1	1
25	1	1	1	18	40	27000	27000	1	1	1
25	1	0	1	20	40	27000	27000	1	1	1
25	1	1	1	21	60	27000	27000	1	1	1
27	1	0	1	22	40	27000	27000	1	1	1
30	0	1	1	21	42	27000	27000	1	1	1
31	1	1	1	21	35	27000	27000	1	1	1
35	1	1	1	21	40	27000	27000	1	1	1
37	1	0	1	20	40	27000	27000	1	1	1
44	1	0	1	21	40	27000	27000	1	1	1
50	1	1	1	21	32	27000	27000	1	1	1
56	1	1	1	16	40	27000	27000	1	1	1
56	1	1	1	16	40	27000	27000	1	1	1
56	1	0	1	16	44	27000	27000	1	1	1
59	0	1	1	16	50	27000	27000	1	1	1
59	0	1	1	19	48	27000	30400	1	1	1
60	0	1	1	18	16	27000	57000	1	1	1
61	1	1	1	16	40	27000	27000	1	1	1
61	1	0	1	22	18	27000	231000	1	1	1
63	1	0	1	19	41	27000	27000	1	1	1
32	1	1	1	20	50	27000	27000	1	2	1
38	0	0	1	17	50	27000	27000	1	2	1
54	1	1	1	18	40	27000	27850	1	2	1
58	1	1	1	19	35	27000	27000	1	2	1
61	1	1	1	20	35	27000	27000	1	2	1
44	0	1	1	21	37	27000	27000	1	2	1
45	1	1	1	16	40	27000	27000	1	2	1
46	0	0	1	17	40	27000	27000	1	2	1
49	0	1	1	16	40	27000	27000	1	2	1
52	0	0	1	15	40	27000	27000	1	2	1
55	1	1	1	16	40	27000	27000	1	2	1
65	1	0	1	19	38	27000	27350	1	2	1
24	0	0	1	16	50	27000	27000	1	2	1
27	1	1	1	21	40	27000	27000	1	3	1
40	1	1	1	16	40	27000	27000	1	0	1
