"age"	"sex"	"marst"	"healthins"	"educ"	"hrswork"	"incwage"	"inctotal"	"uscit"	"cow"	"typehealthins"
30	1	1	1	21	60	20000	20000	1	3	1
47	0	1	1	23	30	20000	20000	1	3	1
52	0	1	1	22	50	20000	20000	1	3	1
56	1	1	1	18	45	20000	20000	1	3	1
61	0	1	1	21	50	20000	22100	1	3	1
62	0	1	1	19	35	20000	35000	1	3	1
24	0	0	1	16	40	20000	20000	1	0	1
24	0	0	1	21	45	20000	20000	1	0	1
32	1	0	1	19	40	20000	20000	1	0	1
39	0	0	1	21	40	20000	20000	1	0	1
49	1	1	1	20	40	20000	22000	1	0	1
56	1	0	1	16	40	20000	20000	1	0	1
59	0	1	1	16	40	20000	20000	1	0	1
64	1	0	1	18	40	20000	44000	1	1	1
49	1	1	1	16	50	20000	20000	1	0	1
55	1	1	1	16	32	20000	20000	1	0	1
27	1	0	1	20	35	20000	27800	1	0	1
43	0	1	1	16	40	20000	24200	1	0	1
47	0	1	1	16	40	20000	20000	1	0	1
59	1	0	1	11	30	20000	22500	1	0	1
70	0	1	1	15	30	20000	20000	1	0	1
62	1	1	1	21	38	20000	20000	1	2	1
65	0	1	1	21	50	20000	26000	1	3	1
26	0	0	0	16	35	20000	20000	1	0	0
37	0	0	0	20	40	20000	20000	1	0	0
21	0	0	1	16	52	20000	20000	1	0	1
23	0	0	1	21	30	20000	20000	1	0	1
25	0	0	1	14	40	20000	20000	1	0	1
26	0	0	1	16	40	20000	20000	1	0	1
55	1	0	1	21	40	20000	20560	1	1	1
47	1	0	1	16	40	20000	30000	1	3	1
24	0	0	1	21	20	20000	20000	0	0	1
25	0	0	1	22	20	20000	20000	0	0	1
28	0	0	1	22	20	20000	20000	0	0	1
38	0	0	1	21	40	20000	20000	1	0	1
52	1	1	1	20	40	20000	20000	1	0	1
29	0	0	1	22	20	20000	20000	0	2	1
40	0	0	0	16	40	20000	20000	0	0	0
54	0	0	0	16	30	20000	20000	0	0	0
24	0	0	0	16	40	20000	20000	1	0	0
42	0	1	1	9	35	20000	20000	0	0	2
20	1	0	1	19	40	20000	20000	1	0	1
29	1	0	1	19	40	20000	20000	1	0	1
20	1	0	1	19	40	20000	20000	1	0	2
56	1	0	1	19	37	20100	20104	1	1	1
29	0	1	1	16	32	20200	25600	1	0	1
53	1	0	1	16	40	20200	20200	1	0	1
64	1	1	1	20	25	20400	35600	1	0	2
66	1	1	1	15	25	20400	24000	1	0	2
64	1	0	1	19	24	20400	52800	1	0	1
34	1	0	1	19	32	20500	25300	1	1	2
29	0	0	1	20	40	20600	20600	1	0	1
29	1	0	1	21	40	20700	20860	1	1	1
48	1	0	0	17	40	20800	20800	1	0	0
58	1	0	1	20	40	20800	20800	1	0	1
65	0	0	1	13	32	20800	20800	1	0	1
43	1	0	1	21	40	20800	30000	1	1	1
33	0	1	1	19	40	20800	20800	1	0	1
39	0	1	1	14	40	20800	20800	1	0	1
32	0	0	0	16	40	21000	21000	1	0	0
33	1	0	0	18	40	21000	21000	1	0	0
52	1	0	0	19	35	21000	21000	1	0	0
59	0	1	0	16	45	21000	22200	1	0	0
39	0	0	1	16	40	21000	21900	1	0	2
45	0	1	1	16	45	21000	21000	1	3	2
52	0	1	1	16	40	21000	23700	1	0	2
20	0	0	1	19	34	21000	21000	1	0	1
21	1	0	1	16	40	21000	21000	1	0	1
21	0	0	1	19	40	21000	21000	1	0	1
23	0	0	1	21	45	21000	21000	1	0	1
26	1	0	1	16	40	21000	21000	1	0	1
27	1	0	1	21	42	21000	21000	1	0	1
29	1	0	1	20	48	21000	21000	1	0	1
36	1	1	1	19	20	21000	21000	1	0	1
38	0	0	1	16	40	21000	21000	1	0	1
55	0	1	1	12	35	21000	26150	1	0	1
56	1	1	1	16	40	21000	21000	1	0	1
56	1	0	1	19	44	21000	23700	1	0	1
32	0	0	1	19	40	21000	21000	1	1	1
41	1	1	1	21	20	21000	21000	1	1	1
45	1	1	1	17	35	21000	21000	1	2	1
41	0	1	0	19	40	21000	21000	1	0	0
47	1	0	1	17	31	21000	21000	1	0	1
35	0	1	1	20	36	21000	40000	1	3	1
43	0	1	1	18	36	21000	40000	1	3	1
73	1	1	1	19	40	21000	21000	1	1	1
24	1	0	1	21	50	21000	21000	1	0	1
25	0	0	1	11	40	21100	21100	1	0	2
39	1	1	1	16	40	21100	21100	1	2	1
23	0	1	1	16	39	21300	21300	1	0	1
24	0	1	1	9	39	21300	21300	1	0	1
50	1	1	1	16	32	21300	21300	1	0	1
55	1	1	1	16	40	21400	21400	1	0	1
62	1	1	1	19	36	21400	21400	1	1	1
49	0	1	0	17	40	21500	21500	1	0	0
27	1	0	1	21	40	21500	21500	1	0	1
60	1	0	1	19	40	21500	21500	1	0	1
46	1	1	1	16	40	21600	21600	1	0	1
25	1	1	1	18	40	21600	21600	1	0	1
25	1	0	1	19	40	21600	21600	1	0	1
26	0	1	1	18	40	21600	21600	1	0	1
23	0	0	0	16	40	21600	21600	1	0	0
37	1	0	1	19	38	21700	21700	1	0	1
39	1	0	1	16	48	21800	21800	1	0	1
53	0	0	1	17	40	21800	21800	1	0	1
36	1	1	1	20	40	21900	21900	1	2	1
42	0	0	1	19	40	21900	21900	1	0	2
29	0	0	0	19	40	22000	22000	1	0	0
22	1	0	1	19	40	22000	22000	1	0	2
34	0	1	1	16	40	22000	22000	1	0	2
36	1	1	1	14	40	22000	22000	1	0	2
39	0	0	1	17	34	22000	25300	1	0	2
35	1	0	1	19	40	22000	29000	1	1	2
70	0	1	1	16	40	22000	46000	1	3	2
31	0	1	1	10	46	22000	22000	0	0	1
22	1	0	1	18	35	22000	22000	1	0	1
23	0	0	1	16	40	22000	22000	1	0	1
23	0	0	1	18	35	22000	22000	1	0	1
24	0	0	1	17	40	22000	22000	1	0	1
25	0	0	1	19	55	22000	22000	1	0	1
27	1	1	1	19	40	22000	22000	1	0	1
28	0	0	1	21	40	22000	22000	1	0	1
29	1	0	1	18	40	22000	22000	1	0	1
32	1	0	1	18	39	22000	22000	1	0	1
32	1	0	1	19	30	22000	22000	1	0	1
34	1	1	1	19	24	22000	22000	1	0	1
35	0	0	1	19	40	22000	22000	1	0	1
38	0	0	1	13	48	22000	22000	1	0	1
43	1	0	1	16	35	22000	24300	1	0	1
45	0	1	1	16	40	22000	22000	1	0	1
47	0	1	1	16	38	22000	22000	1	0	1
49	1	0	1	20	32	22000	22000	1	0	1
55	0	0	1	13	40	22000	22000	1	0	1
55	1	1	1	20	60	22000	22000	1	0	1
56	1	0	1	16	40	22000	22000	1	0	1
56	1	1	1	20	40	22000	22000	1	0	1
58	1	1	1	19	30	22000	22000	1	0	1
59	1	1	1	19	32	22000	29000	1	0	1
60	1	1	1	16	21	22000	22000	1	0	1
60	1	1	1	16	38	22000	22000	1	0	1
64	0	1	1	21	24	22000	54000	1	0	1
46	1	1	1	20	40	22000	22000	1	1	1
49	1	1	1	20	40	22000	22000	1	1	1
52	1	1	1	20	32	22000	22100	1	1	1
18	1	0	1	19	40	22000	22000	1	2	1
20	1	0	1	18	40	22000	22000	1	2	1
48	1	1	1	20	35	22000	22000	1	2	1
27	1	0	1	21	20	22000	22050	1	2	1
22	0	1	1	19	20	22000	25500	1	2	1
39	1	1	1	19	20	22000	22000	1	0	1
66	1	0	1	16	40	22000	22000	1	0	1
24	0	0	1	21	15	22000	22100	1	2	1
33	1	0	1	14	35	22000	27000	1	0	1
67	1	0	1	19	35	22000	31800	1	1	1
60	1	1	1	20	40	22000	23400	1	2	1
73	1	1	1	21	17	22000	58000	1	0	1
56	1	1	0	16	40	22000	22000	1	0	0
26	1	0	1	19	36	22000	22000	1	0	1
20	0	1	1	18	35	22000	22000	0	0	2
26	1	0	1	21	20	22000	22000	1	2	1
27	1	0	1	22	40	22000	26500	1	0	1
49	1	1	1	21	40	22000	22000	1	0	1
46	0	0	1	15	40	22100	22100	1	0	1
50	0	1	1	16	40	22200	22200	1	0	1
61	1	0	1	16	40	22200	22200	1	0	1
37	1	0	1	20	40	22200	22200	1	0	1
51	1	1	1	16	35	22300	22300	1	0	1
28	0	1	1	16	40	22300	29300	1	0	1
46	1	1	1	19	40	22400	22400	1	0	1
45	1	0	1	20	40	22500	26100	1	1	2
19	1	0	1	16	35	22500	22500	1	0	1
65	1	1	1	24	32	22500	24800	1	0	1
52	0	0	0	16	40	22700	22700	1	0	0
43	1	1	1	20	38	22700	22700	1	1	1
51	0	1	1	16	38	22800	22800	1	0	1
58	1	1	1	16	36	22800	22804	1	0	1
59	1	0	1	16	38	22800	22800	1	0	1
63	1	1	1	16	40	22800	22800	1	0	1
22	1	0	1	19	35	22800	22800	1	2	1
51	1	1	1	16	40	22900	22900	1	2	1
24	1	0	1	19	40	22900	22900	1	0	2
63	1	0	1	16	40	22900	22900	1	0	1
31	0	0	1	17	40	22900	22900	1	2	1
29	0	0	0	21	48	23000	23020	1	0	0
62	0	0	0	18	40	23000	24250	1	0	0
61	1	1	1	16	40	23000	23000	1	0	2
46	0	1	1	9	40	23000	23000	0	0	1
20	1	0	1	16	40	23000	23000	1	0	1
21	1	0	1	18	40	23000	23000	1	0	1
22	1	0	1	19	38	23000	23000	1	0	1
23	1	0	1	17	32	23000	23000	1	0	1
26	0	1	1	16	40	23000	23000	1	0	1
26	1	0	1	19	40	23000	23000	1	0	1
29	1	0	1	19	40	23000	25100	1	0	1
31	1	1	1	18	42	23000	23000	1	0	1
36	1	0	1	16	40	23000	23000	1	0	1
37	1	0	1	15	40	23000	23000	1	0	1
37	1	0	1	18	38	23000	27400	1	0	1
40	0	1	1	16	70	23000	23000	1	0	1
40	1	1	1	17	35	23000	23000	1	0	1
42	1	0	1	16	40	23000	32000	1	0	1
45	1	1	1	16	37	23000	23000	1	0	1
49	1	1	1	20	40	23000	28000	1	0	1
52	1	1	1	18	40	23000	23000	1	0	1
52	0	1	1	19	50	23000	24500	1	0	1
55	1	0	1	21	40	23000	23000	1	0	1
60	1	0	1	20	40	23000	23000	1	0	1
47	1	1	1	21	29	23000	23000	1	1	1
52	1	1	1	20	40	23000	23000	1	1	1
55	1	0	1	21	40	23000	23000	1	1	1
60	1	1	1	17	24	23000	23000	1	1	1
20	1	0	1	18	20	23000	23000	1	2	1
33	1	1	1	19	32	23000	23000	1	2	1
39	1	1	1	20	40	23000	23000	1	2	1
64	1	1	1	16	32	23000	23000	1	2	1
25	0	0	1	21	50	23000	23000	1	2	1
46	1	1	1	19	40	23000	23000	1	0	1
35	0	0	1	19	40	23000	23000	1	0	1
29	0	0	1	20	40	23000	23000	1	0	1
30	1	0	1	16	40	23000	25800	1	0	2
24	1	0	1	16	30	23000	23000	1	0	2
26	1	0	1	16	40	23000	25800	1	0	2
31	1	0	1	19	40	23000	23000	1	0	1
23	1	0	1	14	36	23000	23000	0	0	2
48	0	0	1	16	40	23000	23000	1	0	1
57	0	1	1	16	80	23000	23000	1	0	1
50	1	1	1	17	40	23000	23004	1	0	1
25	0	0	1	17	40	23100	23100	1	0	1
56	1	1	1	21	40	23100	23100	1	0	1
25	1	1	1	19	40	23100	23100	1	0	1
55	0	1	1	17	37	23100	23100	1	0	1
24	0	0	1	16	42	23200	23200	1	0	1
40	1	0	1	16	40	23200	23200	1	2	1
65	1	1	1	16	40	23200	23200	1	0	1
24	1	0	1	18	39	23400	25400	1	0	2
27	1	0	1	18	35	23400	23400	1	0	2
51	1	1	1	21	49	23400	23400	1	0	1
49	1	1	1	21	40	23400	23400	1	1	1
36	0	0	0	16	30	23400	23400	1	0	0
43	1	1	1	17	45	23500	23500	1	0	1
62	0	1	1	18	40	23500	61700	1	0	1
60	0	1	1	18	40	23500	23500	1	2	1
18	1	0	1	14	28	23500	23500	1	0	1
60	0	1	1	9	40	23600	23600	1	0	1
54	1	1	1	20	35	23600	23600	1	2	1
26	0	0	1	19	40	23800	23800	1	0	1
29	1	1	1	20	40	23800	23800	1	1	1
51	1	0	0	19	40	23800	23800	0	0	0
22	1	1	0	20	40	23900	23900	1	0	0
23	0	0	0	16	40	24000	24000	1	0	0
25	0	1	0	16	40	24000	24000	1	0	0
25	0	0	0	17	40	24000	24000	1	0	0
38	1	0	0	19	55	24000	24000	1	0	0
42	0	1	0	16	40	24000	24000	1	0	0
57	0	1	0	22	45	24000	24000	1	1	0
23	0	0	0	16	40	24000	24000	1	2	0
21	0	0	0	16	40	24000	24000	1	2	0
29	0	0	0	16	40	24000	24000	1	0	0
23	0	0	1	16	40	24000	24000	1	0	2
26	0	1	1	16	42	24000	24000	1	0	2
34	0	0	1	14	40	24000	24000	1	0	2
69	1	1	1	14	35	24000	35600	1	0	2
31	0	1	1	16	40	24000	24000	1	0	2
47	0	1	1	22	40	24000	24001	1	0	1
28	1	1	1	19	30	24000	24000	1	0	1
18	1	0	1	16	30	24000	24000	1	0	1
20	0	0	1	18	45	24000	24000	1	0	1
22	1	0	1	17	40	24000	27200	1	0	1
23	1	0	1	18	50	24000	24000	1	0	1
23	1	0	1	21	32	24000	24000	1	0	1
24	0	0	1	16	40	24000	24000	1	0	1
25	0	0	1	16	40	24000	24000	1	0	1
25	1	1	1	20	40	24000	24000	1	0	1
26	1	0	1	19	38	24000	24000	1	0	1
29	1	0	1	16	40	24000	24000	1	0	1
30	1	1	1	19	40	24000	24000	1	0	1
30	1	0	1	22	50	24000	24000	1	0	1
31	1	1	1	16	30	24000	30000	1	0	1
33	0	0	1	20	40	24000	24000	1	0	1
34	1	0	1	17	40	24000	24000	1	0	1
36	1	1	1	21	20	24000	24000	1	0	1
38	1	1	1	21	34	24000	24000	1	0	1
40	0	1	1	16	40	24000	24004	1	0	1
44	0	0	1	16	50	24000	24000	1	0	1
44	1	1	1	20	40	24000	24000	1	0	1
44	1	0	1	20	42	24000	24250	1	0	1
45	1	1	1	16	38	24000	24000	1	0	1
47	0	0	1	16	40	24000	24000	1	0	1
52	1	0	1	18	40	24000	24000	1	0	1
54	1	1	1	19	38	24000	24490	1	0	1
56	1	1	1	19	40	24000	24000	1	0	1
58	1	1	1	20	40	24000	24000	1	0	1
58	1	0	1	23	40	24000	24000	1	0	1
59	0	0	1	19	40	24000	27000	1	0	1
62	1	1	1	17	35	24000	24000	1	0	1
66	1	0	1	16	40	24000	24000	1	0	1
27	0	1	1	21	50	24000	24000	1	1	1
26	1	0	1	18	40	24000	24000	1	1	1
26	1	1	1	22	40	24000	25500	1	1	1
27	1	1	1	21	50	24000	29050	1	1	1
30	1	0	1	16	36	24000	24000	1	1	1
32	1	0	1	20	40	24000	24000	1	1	1
57	1	1	1	21	37	24000	24000	1	1	1
23	1	0	1	16	40	24000	24700	1	2	1
25	1	0	1	21	40	24000	24000	1	2	1
40	1	1	1	21	40	24000	24000	1	2	1
49	1	1	1	11	40	24000	24000	1	2	1
25	1	0	1	19	40	24000	24000	1	2	1
56	1	1	1	16	50	24000	33400	1	3	1
60	1	0	1	18	40	24000	24000	1	3	1
34	1	1	1	20	50	24000	24000	1	0	1
37	0	1	1	17	40	24000	24000	1	0	1
66	0	1	1	21	50	24000	24000	1	0	1
36	0	0	1	19	40	24000	24000	1	0	1
40	0	0	0	15	50	24000	24000	0	0	0
30	0	1	1	11	40	24000	24000	0	0	2
62	1	0	1	18	40	24100	24100	1	1	1
27	1	0	1	16	38	24300	24300	1	0	1
56	0	0	1	18	37	24500	25080	1	0	2
68	1	1	1	16	50	24600	24600	1	0	2
43	1	1	1	16	40	24600	24600	1	0	1
55	1	1	1	15	38	24600	24600	1	0	1
23	1	1	1	16	27	24800	24800	1	0	1
38	1	1	1	21	28	24800	24800	1	2	1
39	1	0	1	20	40	24900	24900	1	1	1
43	0	0	0	12	40	25000	25000	0	0	0
52	1	0	0	16	40	25000	25000	0	0	0
22	0	0	0	19	45	25000	25000	1	0	0
23	0	0	0	16	40	25000	25000	1	0	0
24	1	0	0	16	40	25000	25000	1	0	0
26	1	1	0	11	35	25000	25000	1	0	0
31	1	0	0	19	40	25000	25000	1	0	0
32	0	1	0	16	35	25000	25000	1	0	0
33	0	0	0	17	40	25000	25000	1	0	0
50	1	0	0	18	40	25000	25000	1	2	0
22	0	0	1	19	39	25000	25000	1	0	2
27	0	0	1	19	40	25000	25000	1	0	2
55	1	0	1	19	40	25000	25000	1	1	2
56	0	0	1	16	40	25000	25000	1	0	1
19	1	0	1	16	45	25000	25000	1	0	1
19	1	0	1	18	36	25000	25000	1	0	1
20	0	0	1	16	42	25000	25000	1	0	1
22	0	0	1	16	40	25000	25000	1	0	1
22	1	0	1	16	40	25000	25000	1	0	1
23	1	1	1	16	35	25000	25000	1	0	1
23	1	0	1	16	40	25000	25000	1	0	1
24	1	1	1	16	40	25000	25000	1	0	1
24	0	0	1	16	42	25000	25000	1	0	1
24	1	0	1	18	40	25000	25000	1	0	1
24	1	1	1	19	30	25000	25000	1	0	1
24	1	0	1	19	35	25000	25000	1	0	1
25	0	0	1	16	40	25000	25000	1	0	1
25	1	0	1	19	40	25000	25000	1	0	1
25	1	0	1	19	40	25000	25000	1	0	1
26	1	0	1	16	30	25000	25000	1	0	1
26	0	0	1	18	50	25000	25000	1	0	1
26	0	0	1	20	80	25000	25000	1	0	1
27	0	0	1	16	40	25000	25000	1	0	1
27	0	0	1	19	40	25000	25000	1	0	1
27	0	0	1	19	40	25000	25000	1	0	1
27	0	0	1	19	25	25000	28000	1	0	1
27	0	0	1	21	40	25000	25000	1	0	1
28	0	1	1	16	46	25000	25000	1	0	1
29	1	0	1	17	35	25000	25000	1	0	1
30	1	1	1	19	40	25000	25000	1	0	1
30	1	0	1	21	39	25000	25000	1	0	1
31	0	0	1	16	40	25000	25000	1	0	1
31	1	0	1	19	40	25000	25000	1	0	1
31	1	1	1	20	60	25000	25000	1	0	1
32	0	1	1	13	25	25000	25000	1	0	1
32	1	1	1	18	40	25000	25000	1	0	1
33	1	0	1	11	40	25000	25000	1	0	1
34	0	1	1	16	40	25000	25000	1	0	1
35	1	0	1	16	40	25000	25000	1	0	1
35	1	1	1	19	44	25000	25000	1	0	1
37	0	0	1	16	40	25000	25000	1	0	1
39	1	0	1	11	25	25000	26000	1	0	1
39	1	1	1	16	40	25000	25000	1	0	1
39	0	1	1	18	40	25000	25000	1	0	1
40	1	1	1	19	57	25000	25000	1	0	1
40	0	0	1	19	45	25000	25000	1	0	1
40	0	1	1	20	15	25000	49000	1	0	1
42	1	0	1	16	40	25000	25000	1	0	1
42	1	1	1	21	30	25000	25000	1	0	1
43	0	0	1	15	90	25000	25000	1	0	1
46	1	1	1	16	40	25000	25000	1	0	1
46	0	1	1	17	40	25000	25000	1	0	1
46	1	1	1	21	35	25000	25040	1	0	1
47	0	1	1	19	60	25000	25000	1	0	1
49	1	1	1	18	42	25000	25000	1	0	1
49	1	1	1	20	18	25000	25000	1	0	1
50	0	1	1	16	40	25000	25000	1	0	1
50	1	0	1	16	40	25000	25000	1	0	1
50	1	0	1	16	40	25000	25000	1	0	1
50	0	0	1	21	45	25000	25000	1	0	1
51	1	0	1	16	40	25000	25000	1	0	1
51	0	0	1	16	40	25000	25000	1	0	1
51	1	1	1	21	40	25000	25000	1	0	1
52	1	1	1	17	40	25000	25000	1	0	1
52	1	1	1	18	55	25000	25000	1	0	1
52	1	1	1	19	40	25000	25000	1	0	1
53	0	0	1	15	40	25000	25000	1	0	1
53	1	1	1	16	30	25000	25000	1	0	1
54	0	1	1	17	40	25000	25000	1	0	1
55	0	0	1	17	40	25000	25000	1	0	1
55	1	1	1	22	40	25000	25000	1	0	1
59	0	1	1	16	50	25000	25000	1	0	1
60	1	1	1	16	36	25000	25000	1	0	1
61	0	1	1	16	50	25000	25000	1	0	1
25	1	1	1	21	20	25000	25000	1	1	1
27	1	0	1	21	40	25000	25000	1	1	1
28	1	0	1	21	40	25000	25000	1	1	1
30	0	0	1	19	40	25000	25000	1	1	1
33	1	1	1	21	40	25000	25000	1	1	1
34	1	1	1	22	30	25000	25000	1	1	1
35	1	0	1	21	45	25000	25000	1	1	1
36	1	1	1	19	32	25000	25000	1	1	1
37	1	1	1	19	40	25000	25000	1	1	1
37	1	1	1	20	39	25000	25000	1	1	1
46	1	1	1	21	15	25000	25400	1	1	1
53	1	1	1	19	40	25000	25000	1	2	1
24	1	1	1	17	50	25000	25000	1	2	1
24	0	1	1	21	40	25000	25000	1	3	1
35	1	1	1	16	40	25000	25000	1	0	1
49	1	1	1	16	40	25000	35000	1	0	1
54	1	0	1	16	35	25000	25000	1	0	1
59	1	1	1	16	55	25000	25000	1	0	1
49	1	1	1	16	40	25000	25000	1	2	1
62	1	0	1	16	40	25000	25000	1	2	1
22	1	1	1	20	40	25000	25000	1	0	1
58	1	0	1	21	40	25000	25000	1	0	1
46	0	1	1	19	40	25000	31000	1	2	1
69	0	1	1	19	45	25000	55000	1	3	1
73	0	1	1	21	14	25000	43000	1	0	1
31	0	0	0	16	40	25000	25000	1	0	0
75	1	1	1	19	35	25000	50200	1	2	2
57	1	0	1	19	40	25000	25000	1	0	2
24	0	0	1	19	30	25000	25000	1	0	1
29	1	0	1	20	40	25000	25000	1	0	1
34	1	0	1	20	40	25000	25000	1	0	1
39	0	0	1	12	40	25000	25000	1	0	1
44	1	0	1	21	40	25000	25000	1	1	1
50	0	1	1	16	40	25000	25000	1	2	1
29	0	0	1	22	40	25000	25000	1	2	1
40	1	0	1	18	40	25000	25000	1	0	1
53	1	0	1	20	40	25000	36300	1	0	1
31	0	0	1	21	35	25000	25000	1	1	1
45	1	0	1	21	50	25000	25000	0	0	1
32	0	0	1	16	40	25000	25000	0	0	1
30	1	1	1	19	42	25200	25200	1	0	1
25	1	0	1	16	40	25300	26300	1	0	1
24	1	0	0	19	35	25400	26120	1	0	0
39	1	1	1	21	40	25400	25400	1	0	1
57	0	1	1	16	40	25400	25400	1	0	1
20	1	0	1	12	40	25500	25500	1	0	2
72	0	1	1	16	40	25500	58900	1	1	1
52	1	1	1	16	36	25700	25700	1	0	1
51	1	1	1	18	36	25700	44700	1	0	1
43	1	1	1	13	40	25800	25800	1	0	2
54	0	0	0	13	45	26000	27000	1	0	0
47	0	1	0	11	60	26000	42000	1	3	0
69	0	1	1	19	13	26000	51500	1	1	2
52	1	1	1	20	40	26000	26000	0	0	1
19	1	0	1	16	40	26000	26000	1	0	1
20	1	1	1	16	40	26000	26000	1	0	1
21	0	0	1	16	46	26000	26000	1	0	1
22	0	0	1	16	45	26000	26000	1	0	1
23	0	0	1	18	45	26000	26000	1	0	1
24	0	0	1	19	40	26000	26000	1	0	1
24	1	0	1	20	38	26000	26000	1	0	1
25	0	0	1	16	45	26000	26000	1	0	1
25	0	0	1	20	24	26000	26000	1	0	1
26	1	1	1	16	40	26000	26000	1	0	1
26	0	0	1	21	40	26000	26000	1	0	1
27	1	1	1	16	40	26000	26000	1	0	1
27	1	1	1	20	38	26000	26000	1	0	1
29	0	1	1	19	39	26000	26000	1	0	1
34	0	1	1	16	48	26000	26000	1	0	1
37	0	0	1	19	45	26000	26000	1	0	1
40	0	0	1	16	40	26000	36000	1	0	1
42	1	1	1	16	25	26000	34000	1	0	1
44	1	1	1	21	46	26000	26000	1	0	1
46	1	1	1	16	40	26000	26000	1	0	1
46	0	0	1	16	40	26000	26000	1	0	1
50	1	1	1	16	40	26000	26000	1	0	1
55	1	1	1	11	40	26000	27100	1	0	1
57	1	1	1	17	40	26000	26000	1	0	1
59	0	1	1	18	40	26000	26000	1	0	1
27	1	1	1	16	44	26000	26000	1	1	1
29	1	0	1	21	40	26000	26000	1	1	1
37	1	1	1	16	40	26000	26000	1	1	1
43	1	0	1	19	35	26000	26000	1	1	1
50	0	0	1	22	40	26000	26000	1	1	1
53	0	0	1	20	40	26000	26000	1	1	1
61	1	0	1	16	40	26000	26000	1	1	1
45	1	1	1	18	40	26000	26000	1	2	1
29	0	1	1	19	60	26000	26000	1	3	1
58	1	1	1	18	25	26000	36000	1	3	1
49	0	1	1	21	39	26000	26000	1	2	1
55	1	0	1	18	40	26000	26000	1	0	1
23	1	0	1	16	40	26000	26000	1	0	1
72	0	0	1	22	40	26000	33500	1	1	1
37	0	0	1	17	40	26000	26000	1	0	1
55	0	1	1	13	40	26000	26000	1	0	1
41	1	0	1	16	37	26000	26000	1	2	1
52	0	1	1	18	38	26000	26000	1	0	1
63	1	1	1	14	42	26000	26000	1	0	1
60	0	0	1	10	45	26000	26000	1	0	1
57	1	1	1	9	40	26000	26000	0	0	1
32	1	0	1	21	50	26000	26000	1	0	1
30	0	0	1	19	40	26100	27700	1	0	1
34	0	0	0	16	42	26200	26200	1	0	0
25	1	0	1	20	35	26200	26200	1	0	1
52	1	1	1	17	50	26300	26300	1	0	1
39	1	1	1	19	40	26300	26300	1	2	1
26	0	0	0	19	48	26400	26400	1	0	0
38	0	1	1	16	40	26400	26400	1	0	1
66	0	1	1	18	50	26400	51400	1	3	1
61	1	1	1	19	36	26500	26500	1	0	1
56	1	0	1	20	40	26600	26600	1	0	1
39	1	1	1	20	40	26700	26700	0	1	1
45	1	1	1	20	35	26700	26700	1	1	1
68	1	1	1	14	32	26800	27640	1	0	1
57	1	1	1	16	40	26900	26900	1	0	1
51	1	0	1	18	40	26900	26900	1	0	1
26	0	0	0	16	36	27000	27000	1	0	0
22	0	1	0	21	40	27000	27000	1	2	0
40	1	0	1	15	40	27000	27000	1	0	2
25	0	1	1	16	40	27000	27000	1	0	1
26	1	1	1	21	37	27000	27000	1	0	1
27	1	0	1	16	38	27000	27000	1	0	1
31	1	0	1	18	60	27000	27000	1	0	1
32	1	1	1	21	35	27000	27000	1	0	1
34	1	1	1	19	45	27000	27000	1	0	1
39	1	1	1	19	40	27000	27000	1	0	1
40	0	1	1	20	40	27000	27000	1	0	1
42	1	1	1	18	45	27000	27000	1	0	1
45	1	0	1	13	40	27000	34000	1	0	1
45	1	0	1	16	45	27000	27000	1	0	1
47	1	1	1	20	40	27000	27000	1	0	1
49	1	0	1	18	40	27000	27000	1	0	1
55	1	1	1	16	43	27000	27000	1	0	1
55	1	0	1	16	40	27000	27000	1	0	1
60	1	0	1	20	40	27000	27000	1	0	1
62	0	1	1	17	40	27000	30600	1	0	1
62	1	1	1	19	36	27000	27000	1	0	1
62	0	0	1	19	45	27000	27050	1	0	1
35	1	1	1	21	40	27000	27000	1	1	1
59	0	1	1	16	50	27000	27000	1	1	1
60	0	1	1	18	16	27000	57000	1	1	1
45	1	1	1	16	40	27000	27000	1	2	1
46	0	0	1	17	40	27000	27000	1	2	1
49	0	1	1	16	40	27000	27000	1	2	1
52	0	0	1	15	40	27000	27000	1	2	1
27	1	1	1	21	40	27000	27000	1	3	1
32	1	0	1	21	40	27000	27000	1	2	1
65	1	1	1	16	35	27000	27300	1	2	1
50	0	1	1	21	27	27000	27000	1	0	1
30	1	1	1	22	40	27000	27000	0	1	1
29	0	1	0	16	40	27000	27000	0	0	0
64	0	1	1	21	40	27000	27000	1	0	1
31	0	1	1	21	40	27300	27300	1	0	1
64	1	0	1	12	56	27300	27300	1	0	1
47	0	1	1	14	40	27300	27300	1	0	1
25	0	0	1	21	40	27400	27400	1	0	1
41	0	1	1	18	40	27400	27400	1	0	1
49	1	1	1	16	40	27400	27400	1	0	1
31	1	0	0	19	16	27600	27900	1	0	0
50	0	0	0	18	40	27600	27600	1	0	0
43	1	0	1	16	40	27600	35500	1	0	1
26	1	1	1	19	40	27700	27700	1	0	1
42	1	1	1	18	52	27700	27700	1	0	1
69	0	1	1	16	35	27700	44700	1	0	1
46	1	1	1	20	40	27800	27800	1	0	1
23	0	1	1	16	40	27800	27800	1	0	1
61	1	0	1	16	40	27900	27900	1	0	1
20	0	0	0	11	40	28000	28100	1	0	0
30	0	1	0	19	40	28000	28000	1	0	0
24	0	0	0	21	42	28000	28000	1	1	0
33	1	1	1	19	55	28000	28000	1	0	2
